Duration,Runtime,FPS,Width,Height,Width Diff,Height Diff,Owner Exists,Fall Detection
0.073438,113.363,14,222,183,0.0,0.0,False,False
0.081028,113.444,12,222,183,0.0,0.0,False,False
0.065295,113.509,15,222,183,0.0,0.0,False,False
0.061946,113.571,16,222,183,0.0,0.0,False,False
0.05957,113.631,17,222,183,0.0,0.0,False,False
0.06091,113.692,16,222,183,0.0,0.0,False,False
0.060432,113.752,17,222,183,0.0,0.0,False,False
0.061962,113.814,16,222,183,0.0,0.0,False,False
0.06016,113.874,17,222,183,0.0,0.0,False,False
0.061196,113.935,16,222,183,0.0,0.0,False,False
0.065031,114.0,15,222,183,0.0,0.0,False,False
0.063118,114.063,16,222,183,0.0,0.0,False,False
0.061413,114.124,16,222,183,0.0,0.0,False,False
0.06608,114.19,15,222,183,0.0,0.0,False,False
0.068834,114.259,15,222,183,0.0,0.0,False,False
0.073379,114.332,14,222,183,0.0,0.0,False,False
0.074967,114.407,13,222,183,0.0,0.0,False,False
0.075007,114.482,13,222,183,0.0,0.0,False,False
0.072334,114.554,14,222,183,0.0,0.0,False,False
0.073509,114.628,14,222,183,0.0,0.0,False,False
0.073172,114.701,14,222,183,0.0,0.0,False,False
0.074365,114.775,13,222,183,0.0,0.0,False,False
0.0732,114.848,14,222,183,0.0,0.0,False,False
0.073761,114.922,14,222,183,0.0,0.0,False,False
0.071461,114.993,14,222,183,0.0,0.0,False,False
0.076394,115.069,13,222,183,0.0,0.0,False,False
0.071986,115.141,14,222,183,0.0,0.0,False,False
0.071953,115.213,14,222,183,0.0,0.0,False,False
0.071117,115.284,14,222,183,0.0,0.0,False,False
0.074499,115.358,13,222,183,0.0,0.0,False,False
0.061054,115.419,16,222,183,0.0,0.0,False,False
0.063867,115.483,16,317,175,1487.466140573379,-125.26030657460035,True,False
0.068024,115.551,15,344,175,396.9187345642714,0.0,True,False
0.064061,115.615,16,351,169,109.27085121993099,-93.6607296170837,True,False
0.074665,115.69,13,373,157,294.6494341391549,-160.71787316681176,True,False
0.069539,115.76,14,344,157,-417.03216899869136,0.0,True,False
0.07076,115.831,14,373,157,409.8360655737705,0.0,True,False
0.06969,115.901,14,351,154,-315.6837422872722,-43.04778303917348,True,False
0.064075,115.965,16,344,157,-109.24697619976591,46.820132657042535,True,False
0.068733,116.034,15,373,157,421.92251174835957,0.0,True,False
0.070141,116.104,14,373,157,0.0,0.0,True,False
0.074268,116.178,13,344,157,-390.47772930468034,0.0,True,False
0.070664,116.249,14,373,157,410.3928450130193,0.0,True,False
0.075257,116.324,13,365,154,-106.30240376310509,-39.86340141116441,True,False
0.076109,116.4,13,373,157,105.11240457764522,39.41715171661696,True,False
0.084701,116.485,12,344,157,-342.3808455626262,0.0,True,False
0.078606,116.564,13,351,154,89.05172633132331,-38.16502557056713,True,False
0.077535,116.642,13,344,157,-90.28180821564455,38.69220352099052,True,False
0.085633,116.728,12,344,157,0.0,0.0,True,False
0.079508,116.808,13,351,154,88.04145494792978,-37.73205212054133,True,False
0.116332,116.924,9,373,157,189.11391534573463,25.788261183509267,True,False
0.079912,117.004,13,373,157,0.0,0.0,True,False
0.072803,117.077,14,373,157,0.0,0.0,True,False
0.110434,117.187,9,373,157,0.0,0.0,True,False
0.114408,117.301,9,352,154,-183.55359765051395,-26.221942521501994,True,False
0.117206,117.418,9,373,157,179.1717147586301,25.59595925123287,True,False
0.07838,117.496,13,373,157,0.0,0.0,True,False
0.077226,117.573,13,373,157,0.0,0.0,True,False
0.062165,117.635,16,344,157,-466.50044237110916,0.0,True,False
0.098662,117.734,10,344,157,0.0,0.0,True,False
0.063342,117.797,16,373,157,457.8320861355815,0.0,True,False
0.065822,117.863,15,373,157,0.0,0.0,False,False
0.069172,117.932,14,344,175,-419.24478112531085,260.22089862950327,True,False
0.060553,117.993,17,344,175,0.0,0.0,False,False
0.065393,118.058,15,344,175,0.0,0.0,True,False
0.061938,118.12,16,324,169,-322.90354871000034,-96.8710646130001,True,False
0.063827,118.184,16,317,175,-109.67145565356354,94.00410484591161,True,False
0.061722,118.246,16,323,169,97.21007096335181,-97.21007096335181,True,False
0.066571,118.313,15,323,169,0.0,0.0,True,False
0.065694,118.379,15,317,175,-91.33254178463787,91.33254178463787,True,False
0.07032,118.449,14,323,169,85.32423208191128,-85.32423208191128,True,False
0.073333,118.522,14,317,175,-81.81855372069873,81.81855372069873,True,False
0.075454,118.597,13,316,175,-13.253107853791715,0.0,True,False
0.073471,118.67,14,324,169,108.8864994351513,-81.66487457636347,True,False
0.072754,118.743,14,309,169,-206.1742309701185,0.0,True,False
0.073758,118.817,14,323,169,189.8099189240489,0.0,True,False
0.072063,118.889,14,309,169,-194.2744542969346,0.0,True,False
0.073462,118.962,14,345,175,490.0492771773162,81.6748795295527,True,False
0.07814,119.04,13,317,175,-358.3312004095214,0.0,True,False
0.072794,119.113,14,323,169,82.42437563535456,-82.42437563535456,True,False
0.072152,119.185,14,323,169,0.0,0.0,True,False
0.073355,119.258,14,317,175,-81.79401540453956,81.79401540453956,True,False
0.072191,119.33,14,309,169,-110.81713787037164,-83.11285340277874,True,False
0.085239,119.415,12,316,175,82.12203334154555,70.39031429275332,True,False
0.071665,119.487,14,309,169,-97.676690155585,-83.72287727621571,True,False
0.075574,119.563,13,323,169,185.24889512266122,0.0,True,False
0.062148,119.625,16,323,169,0.0,0.0,True,False
0.062601,119.688,16,317,175,-95.84511429529879,95.84511429529879,True,False
0.061457,119.749,16,323,169,97.62923670208438,-97.62923670208438,True,False
0.062288,119.811,16,317,175,-96.32674030310814,96.32674030310814,True,False
0.061351,119.872,16,317,175,0.0,0.0,True,False
0.0649,119.937,15,317,175,0.0,0.0,True,False
0.061858,119.999,16,323,169,96.99634647094959,-96.99634647094959,True,False
0.06149,120.06,16,309,169,-227.6792974467393,0.0,True,False
0.061492,120.121,16,309,169,0.0,0.0,True,False
0.061699,120.183,16,309,169,0.0,0.0,True,False
0.061321,120.244,16,316,175,114.15338954028799,97.845762463104,True,False
0.065297,120.309,15,309,169,-107.20247484570501,-91.88783558203288,True,False
0.07024,120.379,14,309,169,0.0,0.0,True,False
0.079636,120.459,13,317,175,100.45707971269276,75.34280978451956,True,False
0.073233,120.532,14,317,175,0.0,0.0,True,False
0.073435,120.605,14,317,175,0.0,0.0,True,False
0.073533,120.679,14,324,169,95.19535446670203,-81.59601811431602,True,False
0.076914,120.756,13,316,175,-104.0122734482669,78.00920508620017,True,False
0.072271,120.828,14,324,169,110.69446942757122,-83.02085207067842,True,False
0.07488,120.903,13,317,175,-93.48290598290598,80.12820512820512,True,False
0.071983,120.975,14,323,169,83.35301390606115,-83.35301390606115,True,False
0.075319,121.05,13,317,175,-79.66117447124896,79.66117447124896,True,False
0.076263,121.126,13,317,175,0.0,0.0,True,False
0.074062,121.2,14,323,169,81.01320515243984,-81.01320515243984,True,False
0.074709,121.275,13,344,175,281.0906316508051,80.31160904308719,True,False
0.073461,121.348,14,337,169,-95.28865656606908,-81.67599134234491,True,False
0.073471,121.421,14,337,169,0.0,0.0,True,False
0.077864,121.499,13,337,169,0.0,0.0,True,False
0.061756,121.561,16,344,175,113.34931018848371,97.1565515901289,True,False
0.063656,121.625,16,344,175,0.0,0.0,True,False
0.066974,121.692,15,324,169,-298.6233463732194,-89.58700391196582,True,False
0.066345,121.758,15,345,175,316.5272439520687,90.43635541487677,True,False
0.061782,121.82,16,323,169,-356.0907707746593,-97.11566475672527,True,False
0.065641,121.886,15,323,169,0.0,0.0,True,False
0.062884,121.949,16,323,169,0.0,0.0,True,False
0.066133,122.015,15,337,169,211.69461539624697,0.0,True,False
0.100291,122.115,10,317,175,-199.41968870586592,59.82590661175978,True,False
0.061991,122.177,16,344,175,435.5470955461277,0.0,True,False
0.061908,122.239,16,337,169,-113.07100859339666,-96.91800736576856,True,False
0.066188,122.305,15,316,175,-317.2780564452771,90.65087327007917,True,False
0.068189,122.373,15,291,175,-366.62804851222336,0.0,True,False
0.073891,122.447,14,290,175,-13.533447916525693,0.0,True,False
0.073377,122.52,14,290,175,0.0,0.0,True,False
0.077978,122.598,13,295,183,64.12064941393726,102.59303906229961,True,False
0.074896,122.673,13,295,168,0.0,-200.27771843623157,True,False
0.074447,122.747,13,309,183,188.05324593334856,201.48562064287344,True,False
0.077448,122.824,13,309,168,0.0,-193.6783390145646,True,False
0.097955,122.922,10,291,175,-183.75784799142463,71.46138532999846,True,False
0.082472,123.004,12,295,169,48.50130953535745,-72.75196430303617,True,False
0.07479,123.079,13,294,183,-13.370771493515177,187.19080090921247,True,False
0.073207,123.152,14,309,183,204.89843867389732,0.0,True,False
0.074239,123.226,13,290,175,-255.9301714732149,-107.76007219924837,True,False
0.072828,123.299,14,290,175,0.0,0.0,True,False
0.073897,123.373,14,291,175,13.532349080476878,0.0,True,False
0.079569,123.453,13,295,183,50.27083411881512,100.54166823763023,True,False
0.077994,123.531,13,309,183,179.50098725542992,0.0,True,False
0.062572,123.594,16,309,168,0.0,-239.7238381384645,True,False
0.065091,123.659,15,309,168,0.0,0.0,True,False
0.062751,123.722,16,294,168,-239.04001529856097,0.0,True,False
0.068269,123.79,15,294,183,0.0,219.71905257144533,True,False
0.118585,123.909,8,294,183,0.0,0.0,True,False
0.072259,123.981,14,291,175,-41.51731964184392,-110.71285237825046,True,False
0.063568,124.045,16,291,175,0.0,0.0,True,False
0.070536,124.116,14,290,175,-14.177157763411591,0.0,True,False
0.06478,124.181,15,295,169,77.18431614695893,-92.62117937635072,True,False
0.063771,124.245,16,291,175,-62.724435872104884,94.08665380815732,True,False
0.064354,124.309,16,291,175,0.0,0.0,True,False
0.07382,124.383,14,294,183,40.6393931183961,108.3717149823896,True,False
0.07658,124.46,13,295,168,13.058239749281798,-195.87359623922697,True,False
0.082394,124.542,12,295,168,0.0,0.0,True,False
0.075944,124.618,13,294,169,-13.167597176867165,13.167597176867165,True,False
0.080192,124.698,12,291,175,-37.41021548284118,74.82043096568236,True,False
0.078051,124.776,13,295,183,51.24854261956926,102.49708523913851,True,False
0.083886,124.86,12,291,175,-47.68376129509095,-95.3675225901819,True,False
0.074224,124.934,13,295,168,53.890924768269024,-94.30911834447079,True,False
0.0766,125.011,13,295,183,0.0,195.822454308094,True,False
0.0811,125.092,12,295,182,0.0,-12.330456226880393,True,False
0.073768,125.166,14,295,182,0.0,0.0,False,False
0.070877,125.237,14,295,182,0.0,0.0,False,False
0.073338,125.31,14,295,182,0.0,0.0,False,False
0.068711,125.379,15,295,182,0.0,0.0,False,False
0.072935,125.452,14,237,182,-795.2286282306163,0.0,True,False
0.074175,125.526,13,237,182,0.0,0.0,False,False
0.083924,125.61,12,237,182,0.0,0.0,False,False
0.061298,125.671,16,237,182,0.0,0.0,False,False
0.061938,125.733,16,291,192,871.8395815170009,161.45177435500017,True,False
0.061748,125.795,16,266,192,-404.87141283928224,0.0,True,False
0.064287,125.859,16,290,192,373.325866815997,0.0,True,False
0.06054,125.92,17,290,192,0.0,0.0,False,False
0.066574,125.987,15,290,192,0.0,0.0,False,False
0.065516,126.053,15,316,192,396.84962451920137,0.0,True,False
0.068396,126.121,15,317,192,14.620738054857009,0.0,True,False
0.062625,126.184,16,317,192,0.0,0.0,True,False
0.064348,126.248,16,317,192,0.0,0.0,False,False
0.061019,126.309,16,317,192,0.0,0.0,False,False
0.062303,126.371,16,266,192,-818.5801646790685,0.0,True,False
0.066267,126.437,15,317,192,769.613834940468,0.0,True,False
0.07271,126.51,14,317,192,0.0,0.0,False,False
0.076613,126.587,13,317,192,0.0,0.0,True,False
0.076797,126.664,13,317,192,0.0,0.0,True,False
0.075773,126.74,13,317,192,0.0,0.0,False,False
0.07794,126.818,13,317,192,0.0,0.0,True,False
0.079026,126.897,13,317,192,0.0,0.0,True,False
0.074535,126.972,13,309,198,-107.33212584691755,80.49909438518816,True,False
0.075052,127.047,13,291,192,-239.8337152907318,-79.94457176357726,True,False
0.074605,127.122,13,309,198,241.27069231284764,80.42356410428255,True,False
0.07345,127.195,14,309,198,0.0,0.0,False,False
0.074748,127.27,13,316,192,93.64799058168781,-80.26970621287526,True,False
0.073165,127.343,14,316,192,0.0,0.0,False,False
